year,Home Team,Away Team,Home Team Goals,Away Team Goals
2004,Ajaccio,Lyon,1,1
2004,Caen,Marseille,2,3
2004,Istres,Bastia,1,0
2004,Lens,Metz,2,0
2004,Nantes,Nice,0,1
2004,Paris SG,Lille,1,1
2004,St Etienne,Toulouse,0,0
2004,Strasbourg,Sochaux,0,0
2004,Auxerre,Bordeaux,0,0
2004,Bastia,Monaco,0,2
2004,Bordeaux,Lyon,0,0
2004,Lille,Nantes,2,1
2004,Marseille,Auxerre,0,1
2004,Metz,Strasbourg,1,0
2004,Nice,Ajaccio,3,0
2004,Rennes,Lens,3,1
2004,St Etienne,Caen,5,0
2004,Toulouse,Istres,2,1
2004,Sochaux,Paris SG,1,2
2004,Lyon,Marseille,1,1
2004,Ajaccio,Lille,0,0
2004,Auxerre,Nice,4,3
2004,Caen,Toulouse,0,2
2004,Istres,St Etienne,0,2
2004,Lens,Bastia,2,1
2004,Monaco,Bordeaux,1,1
2004,Paris SG,Metz,3,0
2004,Strasbourg,Rennes,1,0
2004,Nantes,Sochaux,2,2
2004,Lille,Marseille,1,2
2004,Bastia,Nantes,0,0
2004,Caen,Paris SG,0,0
2004,Istres,Monaco,0,1
2004,Metz,Ajaccio,1,0
2004,Nice,Bordeaux,3,3
2004,Rennes,Auxerre,1,0
2004,Sochaux,Lyon,0,2
2004,St Etienne,Lens,0,0
2004,Toulouse,Strasbourg,2,0
2004,Ajaccio,Bastia,1,0
2004,Auxerre,Sochaux,2,0
2004,Bordeaux,Lille,1,3
2004,Lens,Istres,0,1
2004,Lyon,Metz,2,0
2004,Monaco,Caen,5,2
2004,Nantes,Rennes,2,0
2004,Paris SG,Toulouse,0,0
2004,Strasbourg,St Etienne,1,1
2004,Marseille,Nice,2,0
2004,Bastia,Nice,2,0
2004,Caen,Auxerre,0,2
2004,Istres,Strasbourg,1,1
2004,Metz,Marseille,0,1
2004,Monaco,Lens,2,0
2004,Rennes,Ajaccio,2,0
2004,Sochaux,Bordeaux,4,0
2004,St Etienne,Paris SG,0,0
2004,Toulouse,Nantes,2,1
2004,Lille,Lyon,2,1
2004,Marseille,Sochaux,0,2
2004,Ajaccio,Toulouse,1,0
2004,Auxerre,Bastia,4,1
2004,Bordeaux,Metz,1,0
2004,Lens,Caen,0,1
2004,Lyon,Rennes,2,1
2004,Nantes,St Etienne,0,0
2004,Nice,Lille,1,1
2004,Paris SG,Istres,2,2
2004,Caen,Lille,0,0
2004,Lens,Strasbourg,2,1
2004,Metz,Auxerre,3,0
2004,Rennes,Bordeaux,2,0
2004,Sochaux,Nice,0,0
2004,Toulouse,Marseille,1,3
2004,Istres,Nantes,0,1
2004,Monaco,Paris SG,2,0
2004,Bastia,Lyon,1,1
2004,Ajaccio,Istres,0,0
2004,Auxerre,St Etienne,2,2
2004,Bordeaux,Bastia,0,0
2004,Lille,Sochaux,0,0
2004,Lyon,Toulouse,4,0
2004,Marseille,Rennes,3,1
2004,Nantes,Monaco,0,0
2004,Nice,Metz,1,1
2004,Strasbourg,Caen,5,0
2004,Paris SG,Lens,0,2
2004,Monaco,Lyon,1,1
2004,Bastia,Marseille,0,1
2004,Caen,Ajaccio,2,2
2004,Lens,Nantes,2,0
2004,Rennes,Nice,4,1
2004,Strasbourg,Paris SG,3,1
2004,Toulouse,Bordeaux,1,0
2004,Istres,Auxerre,1,0
2004,Metz,Lille,1,1
2004,St Etienne,Sochaux,1,0
2004,Ajaccio,Lens,0,0
2004,Bordeaux,Caen,2,2
2004,Lyon,St Etienne,3,2
2004,Nantes,Strasbourg,2,1
2004,Nice,Monaco,2,1
2004,Paris SG,Bastia,1,0
2004,Lille,Rennes,0,0
2004,Marseille,Istres,1,1
2004,Caen,Lyon,1,0
2004,Bastia,Lille,3,1
2004,Istres,Bordeaux,0,1
2004,Lens,Auxerre,3,1
2004,Monaco,Metz,0,0
2004,Paris SG,Nantes,1,0
2004,Rennes,Sochaux,3,0
2004,Strasbourg,Ajaccio,1,0
2004,Toulouse,Nice,1,0
2004,St Etienne,Marseille,2,0
2004,Ajaccio,Paris SG,1,0
2004,Bordeaux,St Etienne,2,0
2004,Lyon,Istres,2,1
2004,Marseille,Lens,2,1
2004,Metz,Rennes,1,1
2004,Nantes,Caen,2,0
2004,Nice,Strasbourg,0,0
2004,Sochaux,Bastia,1,0
2004,Auxerre,Monaco,2,2
2004,Lille,Toulouse,1,1
2004,Sochaux,Metz,2,1
2004,St Etienne,Ajaccio,3,0
2004,Strasbourg,Monaco,0,0
2004,Bastia,Metz,1,0
2004,Caen,Rennes,2,2
2004,Istres,Nice,1,1
2004,Lens,Bordeaux,2,0
2004,Nantes,Ajaccio,0,0
2004,Strasbourg,Lyon,0,1
2004,Toulouse,Sochaux,0,0
2004,Monaco,Marseille,2,1
2004,Paris SG,Auxerre,1,0
2004,St Etienne,Lille,0,0
2004,Ajaccio,Monaco,3,0
2004,Auxerre,Nantes,2,1
2004,Bordeaux,Strasbourg,0,2
2004,Lille,Istres,8,0
2004,Lyon,Lens,1,0
2004,Metz,Toulouse,0,1
2004,Nice,St Etienne,2,0
2004,Rennes,Bastia,1,0
2004,Sochaux,Caen,1,0
2004,Marseille,Paris SG,1,1
2004,Caen,Metz,0,1
2004,Istres,Sochaux,2,0
2004,Lens,Nice,0,0
2004,Nantes,Lyon,2,2
2004,Paris SG,Bordeaux,1,1
2004,St Etienne,Bastia,3,0
2004,Strasbourg,Marseille,1,0
2004,Toulouse,Rennes,0,2
2004,Ajaccio,Auxerre,4,3
2004,Bastia,Toulouse,2,1
2004,Bordeaux,Nantes,0,2
2004,Lille,Lens,2,1
2004,Marseille,Ajaccio,1,2
2004,Metz,Istres,2,1
2004,Nice,Caen,0,1
2004,Rennes,St Etienne,2,2
2004,Sochaux,Monaco,1,1
2004,Auxerre,Strasbourg,0,0
2004,Lyon,Paris SG,0,1
2004,Paris SG,Nice,3,1
2004,Ajaccio,Bordeaux,0,0
2004,Caen,Bastia,0,1
2004,Istres,Rennes,0,2
2004,Lens,Sochaux,3,2
2004,Monaco,Toulouse,2,1
2004,Nantes,Marseille,2,2
2004,St Etienne,Metz,0,0
2004,Strasbourg,Lille,1,2
2004,Auxerre,Lyon,0,3
2004,Auxerre,Toulouse,3,2
2004,Monaco,Lille,2,0
2004,Bordeaux,Auxerre,0,0
2004,Bastia,Istres,2,0
2004,Lille,Paris SG,1,0
2004,Marseille,Caen,2,3
2004,Metz,Lens,1,1
2004,Nice,Nantes,0,0
2004,Rennes,Monaco,0,0
2004,Sochaux,Strasbourg,1,2
2004,Toulouse,St Etienne,0,2
2004,Lyon,Ajaccio,2,1
2004,Ajaccio,Nice,0,1
2004,Auxerre,Marseille,0,0
2004,Caen,St Etienne,2,0
2004,Istres,Toulouse,1,0
2004,Lens,Rennes,5,2
2004,Monaco,Bastia,5,2
2004,Nantes,Lille,1,3
2004,Paris SG,Sochaux,2,2
2004,Strasbourg,Metz,3,1
2004,Lyon,Bordeaux,5,1
2004,Bastia,Lens,3,1
2004,Bordeaux,Monaco,1,1
2004,Lille,Ajaccio,0,2
2004,Marseille,Lyon,0,1
2004,Metz,Paris SG,3,2
2004,Nice,Auxerre,1,0
2004,Rennes,Strasbourg,4,0
2004,Sochaux,Nantes,1,0
2004,St Etienne,Istres,2,0
2004,Toulouse,Caen,2,3
2004,Ajaccio,Sochaux,3,1
2004,Auxerre,Lille,1,3
2004,Bordeaux,Marseille,3,3
2004,Istres,Caen,3,2
2004,Lens,Toulouse,1,0
2004,Lyon,Nice,0,0
2004,Monaco,St Etienne,1,1
2004,Nantes,Metz,1,0
2004,Paris SG,Rennes,1,0
2004,Strasbourg,Bastia,2,0
2005,Paris SG,Metz,4,1
2005,Lille,Rennes,1,0
2005,Marseille,Bordeaux,0,2
2005,Nancy,Monaco,0,1
2005,Nantes,Lens,2,0
2005,Nice,Troyes,1,1
2005,Sochaux,Toulouse,0,1
2005,St Etienne,Ajaccio,0,0
2005,Strasbourg,Auxerre,0,0
2005,Le Mans,Lyon,1,2
2005,Ajaccio,Lille,3,3
2005,Bordeaux,Nancy,1,0
2005,Lens,Marseille,2,0
2005,Metz,Le Mans,0,0
2005,Monaco,Auxerre,0,2
2005,Sochaux,Paris SG,0,1
2005,Toulouse,Nice,0,2
2005,Troyes,St Etienne,0,0
2005,Lyon,Strasbourg,1,0
2005,Rennes,Nantes,0,3
2005,Auxerre,Bordeaux,1,0
2005,Le Mans,Rennes,4,0
2005,Lille,Troyes,1,2
2005,Nancy,Lens,1,2
2005,Nantes,Ajaccio,0,2
2005,Nice,Sochaux,1,2
2005,Paris SG,Toulouse,2,0
2005,St Etienne,Metz,2,0
2005,Marseille,Lyon,1,1
2005,Strasbourg,Monaco,1,2
2005,Ajaccio,Le Mans,0,0
2005,Bordeaux,Monaco,1,0
2005,Lens,Auxerre,7,0
2005,Lyon,Nancy,1,0
2005,Metz,Strasbourg,0,0
2005,Nice,Nantes,1,1
2005,Rennes,Marseille,3,2
2005,Sochaux,Lille,0,0
2005,Toulouse,St Etienne,1,1
2005,Troyes,Paris SG,1,1
2005,Lille,Toulouse,0,0
2005,Le Mans,Troyes,1,0
2005,Marseille,Ajaccio,1,1
2005,Nancy,Rennes,6,0
2005,Nantes,Metz,0,0
2005,Paris SG,Nice,1,2
2005,St Etienne,Sochaux,0,0
2005,Strasbourg,Bordeaux,0,0
2005,Auxerre,Lyon,0,2
2005,Monaco,Lens,0,0
2005,Ajaccio,Nancy,1,0
2005,Lyon,Monaco,2,1
2005,Metz,Lille,0,2
2005,Nice,St Etienne,0,1
2005,Paris SG,Strasbourg,1,0
2005,Rennes,Auxerre,3,1
2005,Toulouse,Le Mans,0,2
2005,Troyes,Nantes,1,0
2005,Lens,Bordeaux,1,1
2005,Sochaux,Marseille,0,1
2005,Bordeaux,Lyon,1,1
2005,Le Mans,Sochaux,2,1
2005,Lille,Nice,4,0
2005,Nancy,Metz,1,1
2005,Nantes,Toulouse,2,0
2005,Auxerre,Ajaccio,2,0
2005,Marseille,Troyes,2,1
2005,Monaco,Rennes,0,2
2005,St Etienne,Paris SG,3,0
2005,Strasbourg,Lens,1,1
2005,Ajaccio,Strasbourg,0,0
2005,Metz,Auxerre,1,2
2005,Nice,Le Mans,1,0
2005,Paris SG,Lille,2,1
2005,Rennes,Bordeaux,2,2
2005,Sochaux,Nantes,1,0
2005,St Etienne,Nancy,0,2
2005,Toulouse,Marseille,1,0
2005,Troyes,Monaco,1,2
2005,Lyon,Lens,1,1
2005,Auxerre,Sochaux,3,0
2005,Bordeaux,Ajaccio,1,0
2005,Le Mans,Paris SG,0,0
2005,Lille,St Etienne,2,0
2005,Marseille,Metz,3,1
2005,Monaco,Nice,0,0
2005,Nancy,Troyes,2,1
2005,Strasbourg,Toulouse,2,4
2005,Lens,Rennes,0,0
2005,Nantes,Lyon,0,1
2005,Metz,Bordeaux,0,1
2005,Paris SG,Nantes,2,0
2005,Sochaux,Nancy,0,2
2005,St Etienne,Le Mans,3,0
2005,Lille,Monaco,0,1
2005,Nice,Marseille,0,1
2005,Rennes,Lyon,1,3
2005,Toulouse,Auxerre,2,0
2005,Troyes,Strasbourg,1,1
2005,Auxerre,Troyes,3,0
2005,Bordeaux,Sochaux,1,1
2005,Le Mans,Lille,1,1
2005,Lens,Nice,2,2
2005,Monaco,Metz,3,0
2005,Nancy,Toulouse,2,0
2005,Nantes,St Etienne,1,1
2005,Strasbourg,Rennes,0,1
2005,Lyon,Ajaccio,3,2
2005,Marseille,Paris SG,1,0
2005,Lille,Nantes,2,0
2005,Metz,Lyon,0,4
2005,Nice,Auxerre,1,0
2005,Paris SG,Nancy,1,0
2005,Toulouse,Bordeaux,1,1
2005,Ajaccio,Rennes,0,1
2005,Le Mans,Strasbourg,2,0
2005,Sochaux,Monaco,2,1
2005,St Etienne,Marseille,2,1
2005,Troyes,Lens,1,1
2005,Bordeaux,Troyes,2,0
2005,Lens,Toulouse,1,0
2005,Lyon,Sochaux,1,0
2005,Marseille,Lille,1,1
2005,Monaco,Ajaccio,3,0
2005,Nantes,Le Mans,1,0
2005,Rennes,Metz,2,1
2005,Strasbourg,St Etienne,0,1
2005,Auxerre,Paris SG,2,0
2005,Nancy,Nice,0,0
2005,Le Mans,Marseille,3,0
2005,Metz,Ajaccio,2,0
2005,Nantes,Nancy,3,0
2005,Nice,Bordeaux,0,1
2005,St Etienne,Auxerre,1,1
2005,Toulouse,Lyon,0,1
2005,Lille,Strasbourg,2,0
2005,Paris SG,Monaco,0,0
2005,Sochaux,Lens,1,1
2005,Troyes,Rennes,2,1
2005,Ajaccio,Lens,0,0
2005,Ajaccio,Sochaux,0,1
2005,Auxerre,Lille,3,2
2005,Lens,Metz,0,0
2005,Lyon,Troyes,2,1
2005,Marseille,Nantes,2,1
2005,Monaco,St Etienne,1,0
2005,Nancy,Le Mans,1,0
2005,Strasbourg,Nice,0,0
2005,Bordeaux,Paris SG,0,2
2005,Rennes,Toulouse,4,1
2005,Le Mans,Auxerre,0,2
2005,Lille,Nancy,1,0
2005,Nice,Lyon,1,1
2005,Sochaux,Rennes,1,0
2005,St Etienne,Bordeaux,1,1
2005,Toulouse,Ajaccio,3,0
2005,Troyes,Metz,0,0
2005,Marseille,Monaco,2,1
2005,Nantes,Strasbourg,4,3
2005,Paris SG,Lens,3,4
2005,Ajaccio,Troyes,0,1
2005,Auxerre,Nantes,4,0
2005,Bordeaux,Lille,1,0
2005,Lyon,Paris SG,2,0
2005,Metz,Toulouse,2,2
2005,Monaco,Le Mans,2,0
2005,Strasbourg,Sochaux,0,0
2005,Lens,St Etienne,2,1
2005,Nancy,Marseille,1,1
2005,Rennes,Nice,1,0
2005,Le Mans,Bordeaux,1,0
2005,Lille,Lens,0,0
2005,Marseille,Auxerre,1,0
2005,Nancy,Strasbourg,1,2
2005,Nice,Ajaccio,1,0
2005,Paris SG,Rennes,2,0
2005,Sochaux,Metz,1,1
2005,Toulouse,Troyes,2,1
2005,Nantes,Monaco,0,0
2005,St Etienne,Lyon,0,0
2005,Lyon,Lille,1,3
2005,Ajaccio,Paris SG,1,1
2005,Auxerre,Nancy,0,1
2005,Bordeaux,Nantes,0,0
2005,Metz,Nice,1,0
2005,Rennes,St Etienne,0,1
2005,Strasbourg,Marseille,0,1
2005,Troyes,Sochaux,2,1
2005,Lens,Le Mans,2,0
2005,Monaco,Toulouse,1,0
2005,Le Mans,Metz,2,0
2005,Lille,Ajaccio,2,0
2005,Marseille,Lens,1,1
2005,Nancy,Bordeaux,0,0
2005,Nantes,Rennes,0,2
2005,Nice,Toulouse,2,1
2005,Paris SG,Sochaux,3,1
2005,St Etienne,Troyes,1,1
2005,Strasbourg,Lyon,0,4
2005,Auxerre,Monaco,2,1
2005,Ajaccio,Nantes,0,2
2005,Bordeaux,Auxerre,1,0
2005,Lens,Nancy,1,2
2005,Lyon,Marseille,2,1
2005,Metz,St Etienne,0,1
2005,Monaco,Strasbourg,1,1
2005,Rennes,Le Mans,1,0
2005,Sochaux,Nice,1,1
2005,Troyes,Lille,1,0
2005,Toulouse,Paris SG,1,0
2005,Auxerre,Lens,1,0
2005,Le Mans,Ajaccio,1,0
2005,Lille,Sochaux,3,0
2005,Monaco,Bordeaux,0,1
2005,Nancy,Lyon,0,2
2005,Nantes,Nice,0,0
2005,Strasbourg,Metz,2,1
2005,Marseille,Rennes,1,0
2005,Paris SG,Troyes,2,1
2005,Ajaccio,Marseille,3,1
2005,Bordeaux,Strasbourg,2,1
2005,Metz,Nantes,1,4
2005,Nice,Paris SG,1,0
2005,Rennes,Nancy,0,2
2005,Sochaux,St Etienne,4,0
2005,Toulouse,Lille,0,0
2005,Troyes,Le Mans,1,3
2005,Lens,Monaco,1,1
2005,Lyon,Auxerre,1,1
2005,Auxerre,Rennes,2,0
2005,Bordeaux,Lens,1,0
2005,Le Mans,Toulouse,1,1
2005,Marseille,Sochaux,0,0
2005,Nancy,Ajaccio,0,0
2005,Lille,Metz,3,1
2005,St Etienne,Toulouse,1,3
2005,Ajaccio,Auxerre,1,0
2005,Lens,Strasbourg,2,1
2005,Nice,Lille,2,0
2005,Paris SG,St Etienne,2,2
2005,Rennes,Monaco,1,3
2005,Sochaux,Le Mans,0,0
2005,Toulouse,Nantes,1,0
2005,Lyon,Bordeaux,0,0
2005,Troyes,Marseille,0,1
2005,Strasbourg,Paris SG,1,1
2005,Auxerre,Metz,1,1
2005,Bordeaux,Rennes,2,0
2005,Le Mans,Nice,2,0
2005,Lens,Lyon,1,1
2005,Monaco,Troyes,1,1
2005,Nancy,St Etienne,2,0
2005,Nantes,Sochaux,3,1
2005,Strasbourg,Ajaccio,2,2
2005,Lille,Paris SG,0,0
2005,Marseille,Toulouse,0,0
2005,Nantes,Troyes,1,1
2005,St Etienne,Nice,0,1
2005,Lyon,Nantes,3,1
2005,Ajaccio,Bordeaux,0,2
2005,Nice,Monaco,2,0
2005,Paris SG,Le Mans,0,1
2005,Rennes,Lens,4,1
2005,Sochaux,Auxerre,1,0
2005,St Etienne,Lille,0,2
2005,Toulouse,Strasbourg,1,2
2005,Troyes,Nancy,0,1
2005,Metz,Marseille,1,0
2005,Auxerre,Toulouse,2,0
2005,Bordeaux,Metz,3,3
2005,Le Mans,St Etienne,0,1
2005,Lyon,Rennes,1,4
2005,Nancy,Sochaux,0,3
2005,Nantes,Paris SG,0,0
2005,Lens,Ajaccio,1,0
2005,Marseille,Nice,1,0
2005,Monaco,Lille,0,1
2005,Strasbourg,Troyes,2,0
2005,Ajaccio,Lyon,1,3
2005,Lille,Le Mans,4,0
2005,Metz,Monaco,2,1
2005,Nice,Lens,0,0
2005,Rennes,Strasbourg,2,1
2005,Toulouse,Nancy,1,1
2005,Paris SG,Marseille,0,0
2005,St Etienne,Nantes,1,0
2005,Troyes,Auxerre,1,1
2005,Metz,Nancy,0,0
2005,Auxerre,Nice,2,0
2005,Bordeaux,Toulouse,2,0
2005,Lens,Troyes,1,0
2005,Lyon,Metz,4,0
2005,Monaco,Sochaux,4,1
2005,Nancy,Paris SG,1,1
2005,Rennes,Ajaccio,3,0
2005,Marseille,St Etienne,2,0
2005,Nantes,Lille,1,1
2005,Strasbourg,Le Mans,1,2
2005,Ajaccio,Monaco,1,0
2005,Le Mans,Nantes,0,0
2005,Metz,Rennes,0,1
2005,Nice,Nancy,1,0
2005,Sochaux,Lyon,0,4
2005,Toulouse,Lens,1,1
2005,Troyes,Bordeaux,1,1
2005,Lille,Marseille,0,0
2005,Paris SG,Auxerre,4,1
2005,St Etienne,Strasbourg,0,2
2005,Ajaccio,Metz,0,1
2005,Auxerre,St Etienne,0,0
2005,Lens,Sochaux,2,1
2005,Lyon,Toulouse,1,1
2005,Marseille,Le Mans,1,1
2005,Nancy,Nantes,0,0
2005,Rennes,Troyes,2,0
2005,Strasbourg,Lille,2,2
2005,Bordeaux,Nice,1,0
2005,Monaco,Paris SG,1,1
2005,Lille,Auxerre,1,1
2005,Metz,Lens,0,1
2005,Nantes,Marseille,1,3
2005,Nice,Strasbourg,3,1
2005,Sochaux,Ajaccio,3,1
2005,St Etienne,Monaco,1,1
2005,Troyes,Lyon,0,1
2005,Le Mans,Nancy,0,0
2005,Paris SG,Bordeaux,3,1
2005,Toulouse,Rennes,0,1
2005,Ajaccio,Toulouse,1,0
2005,Bordeaux,St Etienne,0,0
2005,Lens,Paris SG,1,1
2005,Lyon,Nice,2,1
2005,Metz,Troyes,2,4
2005,Monaco,Marseille,1,0
2005,Nancy,Lille,0,0
2005,Strasbourg,Nantes,0,1
2005,Auxerre,Le Mans,0,0
2005,Rennes,Sochaux,2,1
2005,Toulouse,Metz,2,0
2005,Le Mans,Monaco,0,0
2005,Lille,Bordeaux,3,2
2005,Marseille,Nancy,6,0
2005,Nantes,Auxerre,3,2
2005,Sochaux,Strasbourg,1,1
2005,St Etienne,Lens,2,0
2005,Troyes,Ajaccio,3,0
2005,Nice,Rennes,2,1
2005,Paris SG,Lyon,0,1
2005,Monaco,Lyon,2,1
2005,Sochaux,Bordeaux,0,3
2005,Lens,Lille,4,2
2005,Ajaccio,Nice,0,3
2005,Bordeaux,Le Mans,2,2
2005,Lyon,St Etienne,4,0
2005,Metz,Sochaux,0,1
2005,Monaco,Nantes,1,1
2005,Strasbourg,Nancy,1,3
2005,Troyes,Toulouse,3,1
2005,Auxerre,Marseille,1,2
2005,Rennes,Paris SG,1,1
2005,Le Mans,Lens,0,0
2005,Lille,Lyon,4,0
2005,Marseille,Strasbourg,2,2
2005,Nancy,Auxerre,1,3
2005,Nantes,Bordeaux,0,1
2005,Nice,Metz,2,1
2005,Paris SG,Ajaccio,2,4
2005,Sochaux,Troyes,1,1
2005,St Etienne,Rennes,0,0
2005,Toulouse,Monaco,3,3
2005,Ajaccio,St Etienne,3,1
2005,Auxerre,Strasbourg,4,0
2005,Bordeaux,Marseille,1,1
2005,Lens,Nantes,3,1
2005,Lyon,Le Mans,8,1
2005,Metz,Paris SG,1,0
2005,Monaco,Nancy,2,2
2005,Rennes,Lille,2,2
2005,Toulouse,Sochaux,1,2
2005,Troyes,Nice,1,2
2006,Nantes,Lyon,1,3
2006,Auxerre,Valenciennes,1,1
2006,Bordeaux,Toulouse,2,0
2006,Le Mans,Nice,1,0
2006,Lens,Troyes,1,0
2006,Nancy,Monaco,1,0
2006,Paris SG,Lorient,2,3
2006,Rennes,Lille,1,2
2006,St Etienne,Sochaux,1,2
2006,Sedan,Marseille,0,0
2006,Lille,Lens,4,0
2006,Lorient,Bordeaux,0,1
2006,Lyon,Toulouse,1,1
2006,Marseille,Rennes,2,0
2006,Monaco,St Etienne,1,2
2006,Nancy,Sedan,3,1
2006,Nice,Nantes,1,1
2006,Sochaux,Auxerre,1,1
2006,Troyes,Le Mans,2,2
2006,Valenciennes,Paris SG,0,0
2006,Auxerre,Marseille,0,3
2006,Le Mans,Valenciennes,3,2
2006,Lens,Lorient,1,1
2006,Nantes,Troyes,1,1
2006,Paris SG,Lille,1,0
2006,Rennes,Monaco,1,1
2006,Sedan,Sochaux,1,1
2006,St Etienne,Nancy,1,0
2006,Bordeaux,Lyon,1,2
2006,Toulouse,Nice,1,0
2006,Lille,Bordeaux,3,0
2006,Lorient,Nantes,3,1
2006,Nice,Lyon,1,4
2006,Sochaux,Paris SG,3,2
2006,Troyes,Toulouse,1,2
2006,Marseille,Le Mans,2,0
2006,Monaco,Sedan,2,1
2006,Nancy,Auxerre,1,0
2006,St Etienne,Lens,3,2
2006,Valenciennes,Rennes,3,1
2006,Auxerre,Monaco,2,1
2006,Bordeaux,Nice,3,2
2006,Le Mans,Lorient,1,1
2006,Lens,Valenciennes,3,0
2006,Lyon,Troyes,2,0
2006,Nantes,Lille,1,1
2006,Rennes,Sochaux,2,1
2006,Sedan,St Etienne,2,2
2006,Paris SG,Marseille,1,3
2006,Toulouse,Nancy,2,2
2006,Lille,Toulouse,1,3
2006,Lorient,Lyon,1,3
2006,Sedan,Le Mans,1,2
2006,Troyes,Nice,2,0
2006,Valenciennes,Nantes,1,0
2006,Marseille,Bordeaux,2,1
2006,Monaco,Paris SG,1,2
2006,Nancy,Rennes,0,0
2006,Sochaux,Lens,0,3
2006,St Etienne,Auxerre,2,3
2006,Auxerre,Sedan,2,2
2006,Bordeaux,Troyes,2,1
2006,Le Mans,Sochaux,2,2
2006,Lyon,Lille,4,1
2006,Nice,Valenciennes,2,0
2006,Paris SG,Nancy,0,0
2006,Rennes,St Etienne,0,0
2006,Toulouse,Lorient,0,0
2006,Lens,Monaco,1,0
2006,Nantes,Marseille,2,1
2006,Lille,Nice,1,0
2006,Lorient,Troyes,0,0
2006,Monaco,Le Mans,2,1
2006,Sedan,Rennes,1,0
2006,Sochaux,Lyon,0,1
2006,Valenciennes,Bordeaux,2,0
2006,Auxerre,Nantes,1,0
2006,Marseille,Toulouse,3,0
2006,Nancy,Lens,2,1
2006,St Etienne,Paris SG,1,0
2006,Bordeaux,Monaco,1,0
2006,Lyon,St Etienne,2,1
2006,Nantes,Sochaux,0,2
2006,Nice,Lorient,3,0
2006,Paris SG,Sedan,4,2
2006,Rennes,Auxerre,3,1
2006,Toulouse,Valenciennes,3,0
2006,Troyes,Lille,1,1
2006,Le Mans,Nancy,0,0
2006,Lens,Marseille,1,1
2006,Lille,Lorient,1,0
2006,Monaco,Toulouse,1,3
2006,Nancy,Nantes,1,0
2006,Rennes,Nice,1,0
2006,Sedan,Lens,2,2
2006,Sochaux,Bordeaux,2,1
2006,St Etienne,Le Mans,2,0
2006,Valenciennes,Troyes,3,1
2006,Auxerre,Paris SG,0,0
2006,Marseille,Lyon,1,4
2006,Bordeaux,Sedan,3,1
2006,Le Mans,Lille,1,1
2006,Lens,Auxerre,1,0
2006,Lorient,Valenciennes,1,0
2006,Nantes,Monaco,1,0
2006,Paris SG,Rennes,1,0
2006,Toulouse,Sochaux,1,2
2006,Troyes,St Etienne,3,1
2006,Lyon,Nancy,1,0
2006,Nice,Marseille,2,1
2006,Auxerre,Le Mans,2,3
2006,Marseille,Lorient,0,1
2006,Monaco,Nice,0,0
2006,Rennes,Lyon,1,0
2006,Sedan,Nantes,1,1
2006,Sochaux,Troyes,1,0
2006,St Etienne,Toulouse,3,0
2006,Valenciennes,Lille,0,3
2006,Nancy,Bordeaux,2,1
2006,Paris SG,Lens,1,3
2006,Lyon,Valenciennes,2,1
2006,Bordeaux,Auxerre,0,0
2006,Le Mans,Paris SG,1,1
2006,Lens,Rennes,0,0
2006,Lorient,Nancy,2,0
2006,Nantes,St Etienne,2,2
2006,Nice,Sochaux,0,0
2006,Toulouse,Sedan,3,1
2006,Lille,Marseille,1,0
2006,Troyes,Monaco,0,4
2006,Lens,Nantes,2,0
2006,Monaco,Lorient,2,2
2006,Nancy,Troyes,1,0
2006,Paris SG,Bordeaux,0,2
2006,Rennes,Le Mans,1,1
2006,Sedan,Lyon,0,1
2006,Sochaux,Lille,0,0
2006,St Etienne,Nice,2,1
2006,Auxerre,Toulouse,1,0
2006,Marseille,Valenciennes,1,0
2006,Bordeaux,St Etienne,1,0
2006,Lille,Monaco,1,1
2006,Lorient,Sochaux,1,3
2006,Nice,Sedan,2,2
2006,Toulouse,Rennes,1,0
2006,Troyes,Marseille,1,1
2006,Le Mans,Lens,1,1
2006,Lyon,Auxerre,1,0
2006,Nantes,Paris SG,1,1
2006,Valenciennes,Nancy,1,0
2006,Auxerre,Nice,0,0
2006,Le Mans,Lyon,0,1
2006,Lens,Bordeaux,3,0
2006,Monaco,Valenciennes,3,0
2006,Rennes,Nantes,2,0
2006,Sedan,Troyes,1,2
2006,St Etienne,Lorient,2,0
2006,Nancy,Lille,1,3
2006,Sochaux,Marseille,1,0
2006,Bordeaux,Rennes,1,2
2006,Lorient,Sedan,2,0
2006,Marseille,Monaco,2,1
2006,Nantes,Le Mans,0,0
2006,Nice,Nancy,0,0
2006,Toulouse,Lens,0,1
2006,Troyes,Auxerre,3,3
2006,Valenciennes,Sochaux,0,0
2006,Lille,St Etienne,2,2
2006,Lyon,Paris SG,3,1
2006,Le Mans,Toulouse,2,0
2006,Monaco,Sochaux,3,0
2006,Nancy,Marseille,2,0
2006,Nantes,Bordeaux,0,0
2006,Rennes,Troyes,1,1
2006,Sedan,Lille,2,0
2006,St Etienne,Valenciennes,3,0
2006,Auxerre,Lorient,2,1
2006,Lens,Lyon,0,4
2006,Paris SG,Nice,0,0
2006,Marseille,St Etienne,2,1
2006,Bordeaux,Le Mans,1,0
2006,Lille,Auxerre,1,1
2006,Lorient,Rennes,0,0
2006,Lyon,Monaco,0,0
2006,Nice,Lens,1,2
2006,Sochaux,Nancy,2,1
2006,Toulouse,Nantes,0,4
2006,Troyes,Paris SG,1,1
2006,Valenciennes,Sedan,2,1
2006,Auxerre,Sochaux,1,0
